"days","degdays","subj","taxa","counts","fracBySubjDay"
0,0,"A1","Actinomycetales",8037,0.146832066647179
0,0,"A1","Bacillales",1923,0.0351322712657118
0,0,"A1","Bacteroidales",2304,0.042092955276235
0,0,"A1","Burkholderiales",262,0.00478661210172464
0,0,"A1","Clostridiales",6179,0.112887313650979
0,0,"A1","Coleoptera",6,0.000109617071031862
0,0,"A1","Collembola",4,7.30780473545747e-05
0,0,"A1","Diptera",589,0.0107607424729611
0,0,"A1","Enterobacteriales",88,0.00160771704180064
0,0,"A1","Eurotiales",2218,0.0405217772581117
0,0,"A1","Filobasidiales",749,0.0136838643671441
0,0,"A1","Flavobacteriales",763,0.0139396375328851
0,0,"A1","JG30_KF_CM45",609,0.011126132709734
0,0,"A1","Lactobacillales",3153,0.0576037708272435
0,0,"A1","Liliopsida",1653,0.030199503069278
0,0,"A1","Litostomatea",2913,0.053219087985969
0,0,"A1","Mucorales",1336,0.0244080678164279
0,0,"A1","Peronosporomycetes",577,0.0105415083308974
0,0,"A1","Pleosporales",265,0.00484142063724057
0,0,"A1","Pseudomonadales",1359,0.0248282665887168
0,0,"A1","Rare",7141,0.130462584039754
0,0,"A1","Rhabditida",1975,0.0360822858813213
0,0,"A1","Rhizobiales",341,0.00622990353697749
0,0,"A1","Saccharomycetales",6522,0.119153756211634
0,0,"A1","Sphingobacteriales",184,0.00336159017831044
0,0,"A1","Trichosporonales",3095,0.0565441391406022
0,0,"A1","Turicibacterales",273,0.00498757673194972
0,0,"A1","Xanthomonadales",218,0.00398275358082432
0,0,"A2","Actinomycetales",13075,0.233236411637739
0,0,"A2","Bacillales",3114,0.0555486184198791
0,0,"A2","Bacteroidales",2355,0.0420093116181166
0,0,"A2","Burkholderiales",810,0.0144490625947662
0,0,"A2","Clostridiales",10711,0.19106655487968
0,0,"A2","Coleoptera",21,0.000374605326530976
0,0,"A2","Collembola",0,0
0,0,"A2","Diptera",304,0.00542285806025794
0,0,"A2","Enterobacteriales",92,0.00164112809718332
0,0,"A2","Eurotiales",394,0.00702830945967641
0,0,"A2","Filobasidiales",255,0.004548778965019
0,0,"A2","Flavobacteriales",5781,0.103123494889313
0,0,"A2","JG30_KF_CM45",497,0.00886565939456644
0,0,"A2","Lactobacillales",3379,0.0602757808737223
0,0,"A2","Liliopsida",69,0.00123084607288749
0,0,"A2","Litostomatea",680,0.0121300772400507
0,0,"A2","Mucorales",252,0.00449526391837172
0,0,"A2","Peronosporomycetes",5,8.91917444121372e-05
0,0,"A2","Pleosporales",167,0.00297900426336538
0,0,"A2","Pseudomonadales",4461,0.0795768743645088
0,0,"A2","Rare",2897,0.0516776967123923
0,0,"A2","Rhabditida",1869,0.0333398740612569
0,0,"A2","Rhizobiales",756,0.0134857917551151
0,0,"A2","Saccharomycetales",985,0.017570773649191
0,0,"A2","Sphingobacteriales",1382,0.0246525981555147
0,0,"A2","Trichosporonales",755,0.0134679534062327
0,0,"A2","Turicibacterales",460,0.00820564048591662
0,0,"A2","Xanthomonadales",533,0.00950783995433383
0,0,"A3","Actinomycetales",29445,0.262608695652174
0,0,"A3","Bacillales",8222,0.0733288740245262
0,0,"A3","Bacteroidales",5409,0.0482408026755853
0,0,"A3","Burkholderiales",750,0.00668896321070234
0,0,"A3","Clostridiales",21736,0.193855072463768
0,0,"A3","Coleoptera",3,2.67558528428094e-05
0,0,"A3","Collembola",0,0
0,0,"A3","Diptera",1023,0.00912374581939799
0,0,"A3","Enterobacteriales",273,0.00243478260869565
0,0,"A3","Eurotiales",1441,0.0128517279821628
0,0,"A3","Filobasidiales",937,0.00835674470457079
0,0,"A3","Flavobacteriales",2410,0.0214938684503902
0,0,"A3","JG30_KF_CM45",1450,0.0129319955406912
0,0,"A3","Lactobacillales",10612,0.094644370122631
0,0,"A3","Liliopsida",256,0.00228316610925307
0,0,"A3","Litostomatea",8236,0.073453734671126
0,0,"A3","Mucorales",702,0.00626086956521739
0,0,"A3","Peronosporomycetes",0,0
0,0,"A3","Pleosporales",90,0.000802675585284281
0,0,"A3","Pseudomonadales",4197,0.0374314381270903
0,0,"A3","Rare",4562,0.0406867335562988
0,0,"A3","Rhabditida",2336,0.0208338907469342
0,0,"A3","Rhizobiales",1068,0.00952508361204013
0,0,"A3","Saccharomycetales",2274,0.0202809364548495
0,0,"A3","Sphingobacteriales",513,0.0045752508361204
0,0,"A3","Trichosporonales",2563,0.0228584169453735
0,0,"A3","Turicibacterales",947,0.00844593088071349
0,0,"A3","Xanthomonadales",670,0.00597547380156076
0,0,"A4","Actinomycetales",17903,0.226875847473736
0,0,"A4","Bacillales",4922,0.0623740669868586
0,0,"A4","Bacteroidales",3193,0.0404633067633156
0,0,"A4","Burkholderiales",784,0.00993524350217333
0,0,"A4","Clostridiales",9878,0.125178999125597
0,0,"A4","Coleoptera",2,2.53450089341156e-05
0,0,"A4","Collembola",0,0
0,0,"A4","Diptera",1389,0.0176021087047433
0,0,"A4","Enterobacteriales",207,0.00262320842468097
0,0,"A4","Eurotiales",1031,0.0130653521055366
0,0,"A4","Filobasidiales",1388,0.0175894362002763
0,0,"A4","Flavobacteriales",2148,0.0272205395952402
0,0,"A4","JG30_KF_CM45",1387,0.0175767636958092
0,0,"A4","Lactobacillales",5224,0.0662011633359101
0,0,"A4","Liliopsida",628,0.00795833280531231
0,0,"A4","Litostomatea",967,0.0122543118196449
0,0,"A4","Mucorales",1901,0.0240904309918769
0,0,"A4","Peronosporomycetes",0,0
0,0,"A4","Pleosporales",144,0.00182484064325633
0,0,"A4","Pseudomonadales",2815,0.0356731000747678
0,0,"A4","Rare",3687,0.0467235239700422
0,0,"A4","Rhabditida",8707,0.110339496394672
0,0,"A4","Rhizobiales",691,0.00875670058673696
0,0,"A4","Saccharomycetales",3588,0.0454689460278035
0,0,"A4","Sphingobacteriales",762,0.00965644840389806
0,0,"A4","Trichosporonales",4612,0.0584455906020707
0,0,"A4","Turicibacterales",281,0.00356097375524325
0,0,"A4","Xanthomonadales",672,0.00851592300186286
0,0,"A5","Actinomycetales",22735,0.287076204305827
0,0,"A5","Bacillales",5557,0.0701685712481849
0,0,"A5","Bacteroidales",6007,0.0758507481532925
0,0,"A5","Burkholderiales",1090,0.0137634951701496
0,0,"A5","Clostridiales",13292,0.167838878717091
0,0,"A5","Coleoptera",0,0
0,0,"A5","Collembola",0,0
0,0,"A5","Diptera",24,0.000303049434939074
0,0,"A5","Enterobacteriales",360,0.00454574152408612
0,0,"A5","Eurotiales",24,0.000303049434939074
0,0,"A5","Filobasidiales",24,0.000303049434939074
0,0,"A5","Flavobacteriales",4767,0.0601931940147737
0,0,"A5","JG30_KF_CM45",2031,0.0256455584317192
0,0,"A5","Lactobacillales",8038,0.101496306585012
0,0,"A5","Liliopsida",113,0.00142685775617148
0,0,"A5","Litostomatea",638,0.00805606414546373
0,0,"A5","Mucorales",20,0.000252541195782562
0,0,"A5","Peronosporomycetes",12,0.000151524717469537
0,0,"A5","Pleosporales",3,3.78811793673843e-05
0,0,"A5","Pseudomonadales",5042,0.0636656354567839
0,0,"A5","Rare",3870,0.0488667213839257
0,0,"A5","Rhabditida",1296,0.01636466948671
0,0,"A5","Rhizobiales",795,0.0100385125323568
0,0,"A5","Saccharomycetales",867,0.0109476608371741
0,0,"A5","Sphingobacteriales",965,0.0121851126965086
0,0,"A5","Trichosporonales",74,0.00093440242439548
0,0,"A5","Turicibacterales",446,0.00563166866595113
0,0,"A5","Xanthomonadales",1105,0.0139529010669866
0,0,"A6","Actinomycetales",14626,0.23324349753616
0,0,"A6","Bacillales",4536,0.0723364217710941
0,0,"A6","Bacteroidales",478,0.00762275344060472
0,0,"A6","Burkholderiales",932,0.0148627744908862
0,0,"A6","Clostridiales",7388,0.11781778748784
0,0,"A6","Coleoptera",0,0
0,0,"A6","Collembola",0,0
0,0,"A6","Diptera",171,0.00272696828105315
0,0,"A6","Enterobacteriales",12221,0.194890522589185
0,0,"A6","Eurotiales",46,0.000733570414786228
0,0,"A6","Filobasidiales",34,0.000542204219624603
0,0,"A6","Flavobacteriales",4392,0.0700400274291546
0,0,"A6","JG30_KF_CM45",509,0.00811711611143891
0,0,"A6","Lactobacillales",3798,0.0605674007686542
